DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	1.95057	195	0	2	1	3	2	19	0	98	8	0	3.89308	0	1.36199e-05
DL	1.95062	195	0	2	1	6	3	11	0	84	4	0	-1.09972	0	1.16669e-08
DL	1.95062	195	0	2	1	6	5	2	0	135	6	0	2.96643	0	0
DL	1.95062	195	0	2	4	3	2	21	0	40	4	0	-1.64202	0	0.0143837
DL	1.95068	195	0	2	7	3	2	22	0	40	4	0	0.253148	0	6.12476e-10
DL	1.95073	195	0	2	7	6	3	15	0	47	2	0	-1.80046	0	0
DL	1.95073	195	0	2	7	6	5	12	0	200	8	0	3.73386	0	1.42221e-11
DL	1.95073	195	0	2	10	3	2	24	0	586	26	0	18.3035	0	0.00191588
DL	1.95082	195	0	3	1	3	2	19	0	98	8	0	3.91475	0	7.87412e-06
DL	1.95087	195	0	3	1	6	3	11	0	84	4	0	-0.955845	0	8.83092e-10
DL	1.95087	195	0	3	1	6	5	2	0	135	6	0	3.05947	0	0
DL	1.95087	195	0	3	4	3	2	21	0	40	4	0	-1.71556	0	0.0205518
DL	1.95093	195	0	3	7	3	2	22	0	66	6	0	0.226596	0	0.011028
DL	1.95098	195	0	3	7	6	3	15	0	47	2	0	-1.99034	0	2.77556e-16
DL	1.95098	195	0	3	7	6	5	12	0	200	8	0	3.63564	0	7.33799e-11
DL	1.95098	195	0	3	10	3	2	24	0	586	26	0	18.3329	0	0.00130445
DL	1.95107	195	1	0	1	3	2	19	0	98	8	0	3.85491	0	1.541e-05
DL	1.95112	195	1	0	1	6	3	11	0	84	4	0	-0.90854	0	4.93741e-10
DL	1.95112	195	1	0	1	6	5	2	0	135	6	0	3.14999	0	0
DL	1.95112	195	1	0	4	3	2	21	0	40	4	0	-1.74279	0	0.0230479
DL	1.95118	195	1	0	7	3	2	22	0	40	4	0	0.157487	0	8.17773e-10
DL	1.95123	195	1	0	7	6	3	15	0	47	2	0	-2.00242	0	2.77556e-16
DL	1.95123	195	1	0	7	6	5	12	0	200	8	0	3.52202	0	4.52687e-10
DL	1.95123	195	1	0	10	3	2	24	0	586	26	0	18.3134	0	0.00173545
DL	1.95132	195	1	1	1	3	2	19	0	98	8	0	3.9755	0	7.82863e-07
DL	1.95137	195	1	1	1	6	3	11	0	84	4	0	-0.843818	0	1.85393e-10
DL	1.95137	195	1	1	1	6	5	2	0	135	6	0	3.17568	0	0
DL	1.95137	195	1	1	4	3	2	21	0	40	4	0	-1.78809	0	0.0273476
DL	1.95143	195	1	1	7	3	2	22	0	40	4	0	0.212841	0	2.06892e-10
DL	1.95148	195	1	1	7	6	3	15	0	47	2	0	-2.11548	0	3.38618e-15
DL	1.95148	195	1	1	7	6	5	12	0	200	8	0	3.43164	0	8.18394e-09
DL	1.95148	195	1	1	10	3	2	24	0	586	26	0	18.3204	0	0.00158422
DL	1.95157	195	1	2	1	3	2	19	0	98	8	0	3.90585	0	4.5245e-06
DL	1.95162	195	1	2	1	6	3	11	0	84	4	0	-0.760097	0	4.5265e-11
DL	1.95162	195	1	2	1	6	5	2	0	135	6	0	3.16249	0	0
DL	1.95162	195	1	2	4	3	2	21	0	40	4	0	-1.84622	0	0.0357044
DL	1.95168	195	1	2	7	3	2	22	0	66	6	0	0.200671	0	0.00569833
DL	1.95173	195	1	2	7	6	3	15	0	47	2	0	-2.05099	0	6.10623e-16
DL	1.95173	195	1	2	7	6	5	12	0	200	8	0	3.4423	0	8.24938e-09
DL	1.95173	195	1	2	10	3	2	24	0	586	26	0	18.3656	0	0.000847173
DL	1.95182	195	1	3	1	3	2	19	0	98	8	0	3.96815	0	1.8518e-06
DL	1.95187	195	1	3	1	6	3	11	0	84	4	0	-0.750003	0	6.64647e-11
DL	1.95187	195	1	3	1	6	5	2	0	135	6	0	3.30721	0	0
DL	1.95187	195	1	3	4	3	2	21	0	40	4	0	-1.83649	0	0.0332328
DL	1.95193	195	1	3	7	3	2	22	0	40	4	0	0.375835	0	5.39357e-12
DL	1.95198	195	1	3	7	6	3	15	0	47	2	0	-1.98923	0	1.11022e-16
DL	1.95198	195	1	3	7	6	5	12	0	200	8	0	3.37223	0	1.09308e-07
DL	1.95198	195	1	3	10	3	2	24	0	586	26	0	18.439	0	0.000307325
DL	1.95207	195	2	0	1	3	2	19	0	98	8	0	3.87615	0	2.25611e-06
DL	1.95212	195	2	0	1	6	3	11	0	84	4	0	-0.731101	0	7.54174e-11
DL	1.95212	195	2	0	1	6	5	2	0	135	6	0	3.32064	0	0
DL	1.95212	195	2	0	4	3	2	21	0	22	2	0	-1.77774	0	3.13249e-13
DL	1.95218	195	2	0	7	3	2	22	0	66	6	0	0.467217	0	0.000297588
DL	1.95223	195	2	0	7	6	3	15	0	47	2	0	-2.0029	0	5.55112e-17
DL	1.95223	195	2	0	7	6	5	12	0	200	8	0	3.22353	0	4.12734e-06
DL	1.95223	195	2	0	10	3	2	24	0	586	26	0	18.4425	0	0.000311508
DL	1.95232	195	2	1	1	3	2	19	0	98	8	0	3.87653	0	1.387e-06
DL	1.95237	195	2	1	1	6	3	11	0	84	4	0	-0.730964	0	1.5068e-10
DL	1.95237	195	2	1	1	6	5	2	0	200	8	0	3.3663	0	2.82491e-06
DL	1.95237	195	2	1	4	3	2	21	0	22	2	0	-1.7636	0	2.16382e-13
DL	1.95243	195	2	1	7	3	2	22	0	66	6	0	0.497272	0	0.000152783
DL	1.95248	195	2	1	7	6	3	15	0	47	2	0	-2.07764	0	3.88578e-16
DL	1.95248	195	2	1	7	6	5	12	0	200	8	0	3.30826	0	2.85671e-07
DL	1.95248	195	2	1	10	3	2	24	0	586	26	0	18.385	0	0.000738404
DL	1.95257	195	2	2	1	3	2	19	0	98	8	0	3.67439	0	9.35344e-06
DL	1.95262	195	2	2	1	6	3	11	0	84	4	0	-0.710743	0	2.005e-10
DL	1.95262	195	2	2	1	6	5	2	0	200	8	0	3.36482	0	1.77005e-06
DL	1.95262	195	2	2	4	3	2	21	0	22	2	0	-1.83538	0	6.79401e-13
DL	1.95268	195	2	2	7	3	2	22	0	66	6	0	0.497472	0	0.000113471
DL	1.95273	195	2	2	7	6	3	15	0	47	2	0	-1.96426	0	0
DL	1.95273	195	2	2	7	6	5	12	0	200	8	0	3.31344	0	6.26474e-07
DL	1.95273	195	2	2	10	3	2	24	0	586	26	0	18.3773	0	0.000886456
DL	1.95282	195	2	3	1	3	2	19	0	98	8	0	3.73215	0	3.6497e-06
DL	1.95287	195	2	3	1	6	3	11	0	84	4	0	-0.588505	0	3.85528e-11
DL	1.95287	195	2	3	1	6	5	2	0	200	8	0	3.41838	0	5.82388e-07
DL	1.95287	195	2	3	4	3	2	21	0	40	4	0	-1.81241	0	0.0253017
DL	1.95293	195	2	3	7	3	2	22	0	66	6	0	0.618036	0	2.02467e-05
DL	1.95298	195	2	3	7	6	3	15	0	47	2	0	-1.8585	0	0
DL	1.95298	195	2	3	7	6	5	12	0	200	8	0	3.25596	0	2.68989e-06
DL	1.95298	195	2	3	10	3	2	24	0	586	26	0	18.3968	0	0.000720505
DL	1.95307	195	3	0	1	3	2	19	0	98	8	0	3.69807	0	2.90551e-06
DL	1.95312	195	3	0	1	6	3	11	0	84	4	0	-0.533498	0	4.56302e-12
DL	1.95312	195	3	0	1	6	5	2	0	200	8	0	3.42508	0	2.8745e-07
DL	1.95312	195	3	0	4	3	2	21	0	40	4	0	-1.91007	0	0.0393014
DL	1.95318	195	3	0	7	3	2	22	0	66	6	0	0.515266	0	5.07898e-05
DL	1.95323	195	3	0	7	6	3	15	0	47	2	0	-1.76252	0	0
DL	1.95323	195	3	0	7	6	5	12	0	200	8	0	3.07746	0	3.43326e-05
DL	1.95323	195	3	0	10	3	2	24	0	586	26	0	18.3691	0	0.00114286
DL	1.95332	195	3	1	1	3	2	19	0	98	8	0	3.80359	0	7.83546e-07
DL	1.95337	195	3	1	1	6	3	11	0	84	4	0	-0.4094	0	1.02746e-12
DL	1.95337	195	3	1	1	6	5	2	0	200	8	0	3.44426	0	1.2175e-07
DL	1.95337	195	3	1	4	3	2	21	0	22	2	0	-1.92658	0	2.431e-12
DL	1.95343	195	3	1	7	3	2	22	0	66	6	0	0.602773	0	1.48025e-05
DL	1.95348	195	3	1	7	6	3	15	0	47	2	0	-1.89087	0	0
DL	1.95348	195	3	1	7	6	5	12	0	200	8	0	3.07991	0	6.07039e-05
DL	1.95348	195	3	1	10	3	2	24	0	586	26	0	18.3342	0	0.00198163
DL	1.95357	195	3	2	1	3	2	19	0	98	8	0	3.71451	0	1.02502e-06
DL	1.95362	195	3	2	1	6	3	11	0	84	4	0	-0.34279	0	7.98028e-13
DL	1.95362	195	3	2	1	6	5	2	0	200	8	0	3.40365	0	9.76574e-08
DL	1.95362	195	3	2	4	3	2	21	0	40	4	0	-1.91122	0	0.0369995
DL	1.95368	195	3	2	7	3	2	22	0	66	6	0	0.534926	0	2.67883e-05
DL	1.95373	195	3	2	7	6	3	15	0	47	2	0	-1.97349	0	0
DL	1.95373	195	3	2	7	6	5	12	0	200	8	0	3.02054	0	0.000164648
DL	1.95373	195	3	2	10	3	2	24	0	586	26	0	18.3469	0	0.00182006
DL	1.95382	195	3	3	1	3	2	19	0	98	8	0	3.77106	0	4.08387e-07
DL	1.95387	195	3	3	1	6	3	11	0	84	4	0	-0.509619	0	6.18967e-11
DL	1.95387	195	3	3	1	6	5	2	0	200	8	0	3.47559	0	4.74493e-09
DL	1.95387	195	3	3	4	3	2	21	0	22	2	0	-1.92878	0	1.95421e-12
DL	1.95393	195	3	3	7	3	2	22	0	66	6	0	0.512224	0	8.03195e-05
DL	1.95398	195	3	3	7	6	3	15	0	47	2	0	-1.94912	0	0
DL	1.95398	195	3	3	7	6	5	12	0	200	8	0	2.99757	0	0.00169418
DL	1.95398	195	3	3	10	3	2	24	0	586	26	0	18.3706	0	0.00139661
DL	1.95407	195	4	0	1	3	2	19	0	98	8	0	3.801	0	1.95458e-07
DL	1.95412	195	4	0	1	6	3	11	0	84	4	0	-0.565192	0	4.65678e-10
DL	1.95412	195	4	0	1	6	5	2	0	200	8	0	3.39019	0	2.55582e-08
DL	1.95412	195	4	0	4	3	2	21	0	22	2	0	-1.94213	0	2.2794e-12
DL	1.95418	195	4	0	7	3	2	22	0	66	6	0	0.533021	0	6.29669e-05
DL	1.95423	195	4	0	7	6	3	15	0	47	2	0	-2.06001	0	5.55112e-17
DL	1.95423	195	4	0	7	6	5	12	0	200	8	0	2.78644	0	0.0110768
DL	1.95423	195	4	0	10	3	2	24	0	586	26	0	18.3873	0	0.0012201
DL	1.95432	195	4	1	1	3	2	19	0	98	8	0	3.79781	0	3.60387e-07
DL	1.95437	195	4	1	1	6	3	11	0	84	4	0	-0.521729	0	5.61062e-10
DL	1.95437	195	4	1	1	6	5	2	0	200	8	0	3.42989	0	1.76427e-09
DL	1.95437	195	4	1	4	3	2	21	0	22	2	0	-1.90399	0	9.91651e-13
DL	1.95443	195	4	1	7	3	2	22	0	66	6	0	0.532945	0	6.5549e-05
DL	1.95448	195	4	1	7	6	3	15	0	47	2	0	-2.08695	0	1.11022e-16
DL	1.95448	195	4	1	7	6	5	12	0	135	6	0	2.77275	0	0
DL	1.95448	195	4	1	10	3	2	24	0	586	26	0	18.5124	0	0.000223721
DL	1.95457	195	4	2	1	3	2	19	0	98	8	0	3.7906	0	2.94574e-07
DL	1.95462	195	4	2	1	6	3	11	0	84	4	0	-0.434355	0	2.43907e-10
DL	1.95462	195	4	2	1	6	5	2	0	200	8	0	3.42361	0	3.58583e-09
DL	1.95462	195	4	2	4	3	2	21	0	22	2	0	-1.87046	0	4.4581e-13
DL	1.95468	195	4	2	7	3	2	22	0	66	6	0	0.554748	0	5.99687e-05
DL	1.95473	195	4	2	7	6	3	15	0	47	2	0	-2.17041	0	8.88178e-16
DL	1.95473	195	4	2	7	6	5	12	0	135	6	0	2.76036	0	0
DL	1.95473	195	4	2	10	3	2	24	0	586	26	0	18.513	0	0.000248208
DL	1.95482	195	4	3	1	3	2	19	0	98	8	0	3.80136	0	7.53429e-08
DL	1.95487	195	4	3	1	6	3	11	0	84	4	0	-0.369829	0	1.59987e-10
DL	1.95487	195	4	3	1	6	5	2	0	200	8	0	3.41378	0	2.07004e-09
DL	1.95487	195	4	3	4	3	2	21	0	22	2	0	-1.9193	0	1.05926e-12
DL	1.95493	195	4	3	7	3	2	22	0	66	6	0	0.730824	0	3.2034e-06
DL	1.95498	195	4	3	7	6	3	15	0	47	2	0	-2.30938	0	2.92544e-14
DL	1.95498	195	4	3	7	6	5	12	0	135	6	0	2.70613	0	0
DL	1.95498	195	4	3	10	3	2	24	0	586	26	0	18.5961	0	7.85582e-05
DL	1.95507	195	5	0	1	3	2	19	0	98	8	0	3.72624	0	1.36897e-07
DL	1.95512	195	5	0	1	6	3	11	0	84	4	0	-0.371834	0	3.26642e-10
DL	1.95512	195	5	0	1	6	5	2	0	200	8	0	3.42194	0	9.84682e-10
DL	1.95512	195	5	0	4	3	2	21	0	22	2	0	-2.04114	0	8.50792e-12
DL	1.95518	195	5	0	7	3	2	22	0	66	6	0	0.67565	0	8.38392e-06
DL	1.95523	195	5	0	7	6	3	15	0	47	2	0	-2.22267	0	4.60743e-15
DL	1.95523	195	5	0	7	6	5	12	0	135	6	0	2.6734	0	0
DL	1.95523	195	5	0	10	3	2	24	0	586	26	0	18.6177	0	6.29808e-05
DL	1.95532	195	5	1	1	3	2	19	0	98	8	0	3.7416	0	1.02058e-07
DL	1.95537	195	5	1	1	6	3	11	0	84	4	0	-0.237011	0	4.92101e-11
DL	1.95537	195	5	1	1	6	5	2	0	200	8	0	3.25679	0	1.97166e-08
DL	1.95537	195	5	1	4	3	2	21	0	22	2	0	-2.04854	0	8.42881e-12
DL	1.95543	195	5	1	7	3	2	22	0	66	6	0	0.686753	0	8.81923e-06
DL	1.95548	195	5	1	7	6	3	15	0	47	2	0	-2.20384	0	3.66374e-15
DL	1.95548	195	5	1	7	6	5	12	0	135	6	0	2.70405	0	0
DL	1.95548	195	5	1	10	3	2	24	0	586	26	0	18.7172	0	1.36856e-05
DL	1.95557	195	5	2	1	3	2	19	0	98	8	0	3.69477	0	1.43961e-07
DL	1.95562	195	5	2	1	6	3	11	0	84	4	0	-0.353493	0	8.01766e-10
DL	1.95562	195	5	2	1	6	5	2	0	200	8	0	3.26375	0	1.04906e-08
DL	1.95562	195	5	2	4	3	2	21	0	22	2	0	-1.97138	0	1.88399e-12
DL	1.95568	195	5	2	7	3	2	22	0	66	6	0	0.639457	0	2.1963e-05
DL	1.95573	195	5	2	7	6	3	15	0	47	2	0	-2.17777	0	2.72005e-15
DL	1.95573	195	5	2	7	6	5	12	0	135	6	0	2.88997	0	0
DL	1.95573	195	5	2	10	3	2	24	0	586	26	0	18.7351	0	1.20672e-05
DL	1.95582	195	5	3	1	3	2	19	0	98	8	0	3.62249	0	7.25714e-07
DL	1.95587	195	5	3	1	6	3	11	0	84	4	0	-0.214382	0	1.10897e-10
DL	1.95587	195	5	3	1	6	5	2	0	200	8	0	3.18189	0	1.94734e-08
DL	1.95587	195	5	3	4	3	2	21	0	22	2	0	-2.13016	0	3.03758e-11
DL	1.95593	195	5	3	7	3	2	22	0	66	6	0	0.613746	0	0.000101551
DL	1.95598	195	5	3	7	6	3	15	0	47	2	0	-2.20205	0	5.4956e-15
DL	1.95598	195	5	3	7	6	5	12	0	135	6	0	2.91625	0	0
DL	1.95598	195	5	3	10	3	2	24	0	586	26	0	18.7921	0	5.17081e-06
DL	1.95607	195	6	0	1	3	2	19	0	98	8	0	3.71078	0	3.72275e-07
DL	1.95612	195	6	0	1	6	3	11	0	84	4	0	-0.220696	0	2.21607e-10
DL	1.95612	195	6	0	1	6	5	2	0	200	8	0	3.29419	0	5.59314e-10
DL	1.95612	195	6	0	4	3	2	21	0	22	2	0	-2.13711	0	3.20794e-11
DL	1.95618	195	6	0	7	3	2	22	0	66	6	0	0.655513	0	3.72633e-05
DL	1.95623	195	6	0	7	6	3	15	0	47	2	0	-2.12146	0	1.16573e-15
DL	1.95623	195	6	0	7	6	5	12	0	135	6	0	2.89911	0	0
DL	1.95623	195	6	0	10	3	2	24	0	586	26	0	18.7466	0	1.36714e-05
DL	1.95632	195	6	1	1	3	2	19	0	98	8	0	3.71633	0	3.52322e-07
DL	1.95637	195	6	1	1	6	3	11	0	84	4	0	-0.263401	0	6.50785e-10
DL	1.95637	195	6	1	1	6	5	2	0	200	8	0	3.15827	0	9.66354e-09
DL	1.95637	195	6	1	4	3	2	21	0	22	2	0	-2.26479	0	2.63968e-10
DL	1.95643	195	6	1	7	3	2	22	0	66	6	0	0.804779	0	3.63642e-06
DL	1.95648	195	6	1	7	6	3	15	0	47	2	0	-2.24574	0	2.34257e-14
DL	1.95648	195	6	1	7	6	5	12	0	135	6	0	3.0954	0	0
DL	1.95648	195	6	1	10	3	2	24	0	586	26	0	18.7733	0	1.00904e-05
DL	1.95657	195	6	2	1	3	2	19	0	98	8	0	3.5644	0	1.6627e-06
DL	1.95662	195	6	2	1	6	3	11	0	84	4	0	-0.25198	0	1.0464e-10
DL	1.95662	195	6	2	1	6	5	2	0	200	8	0	3.16655	0	5.12204e-09
DL	1.95662	195	6	2	4	3	2	21	0	22	2	0	-2.39421	0	1.97585e-09
DL	1.95668	195	6	2	7	3	2	22	0	66	6	0	0.72932	0	3.57109e-05
DL	1.95673	195	6	2	7	6	3	15	0	47	2	0	-2.25287	0	3.25295e-14
DL	1.95673	195	6	2	7	6	5	12	0	135	6	0	3.07636	0	0
DL	1.95673	195	6	2	10	3	2	24	0	586	26	0	18.8393	0	3.83425e-06
DL	1.95682	195	6	3	1	3	2	19	0	98	8	0	3.49473	0	3.77225e-06
DL	1.95687	195	6	3	1	6	3	11	0	84	4	0	-0.157198	0	2.12625e-11
DL	1.95687	195	6	3	1	6	5	2	0	200	8	0	3.15242	0	6.37386e-08
DL	1.95687	195	6	3	4	3	2	21	0	22	2	0	-2.39366	0	1.87555e-09
DL	1.95693	195	6	3	7	3	2	22	0	66	6	0	0.830214	0	6.11763e-06
DL	1.95698	195	6	3	7	6	3	15	0	47	2	0	-2.20155	0	1.14908e-14
DL	1.95698	195	6	3	7	6	5	12	0	135	6	0	3.26722	0	0
DL	1.95698	195	6	3	10	3	2	24	0	586	26	0	18.8675	0	2.7311e-06
DL	1.95707	195	7	0	1	3	2	19	0	98	8	0	3.47522	0	5.47721e-06
DL	1.95712	195	7	0	1	6	3	11	0	84	4	0	-0.0155888	0	1.31872e-12
DL	1.95712	195	7	0	1	6	5	2	0	200	8	0	3.22617	0	4.64457e-09
DL	1.95712	195	7	0	4	3	2	21	0	22	2	0	-2.45398	0	4.75285e-09
DL	1.95718	195	7	0	7	3	2	22	0	66	6	0	0.790457	0	1.47459e-05
DL	1.95723	195	7	0	7	6	3	15	0	47	2	0	-2.28514	0	8.27116e-14
DL	1.95723	195	7	0	7	6	5	12	0	135	6	0	3.23283	0	0
DL	1.95723	195	7	0	10	3	2	24	0	586	26	0	18.9222	0	1.19829e-06
DL	1.95732	195	7	1	1	3	2	19	0	98	8	0	3.53876	0	3.98909e-06
DL	1.95737	195	7	1	1	6	3	11	0	84	4	0	0.0432549	0	3.48721e-13
DL	1.95737	195	7	1	1	6	5	2	0	200	8	0	3.22023	0	4.1164e-09
DL	1.95737	195	7	1	4	3	2	21	0	22	2	0	-2.40232	0	2.2491e-09
DL	1.95743	195	7	1	7	3	2	22	0	66	6	0	0.771745	0	2.91412e-05
DL	1.95748	195	7	1	7	6	3	15	0	47	2	0	-2.35928	0	3.90243e-13
DL	1.95748	195	7	1	7	6	5	12	0	135	6	0	3.24019	0	0
DL	1.95748	195	7	1	10	3	2	24	0	586	26	0	18.9485	0	9.30307e-07
DL	1.95757	195	7	2	1	3	2	19	0	98	8	0	3.45018	0	1.01891e-05
DL	1.95762	195	7	2	1	6	3	11	0	84	4	0	0.08539	0	1.05804e-13
DL	1.95762	195	7	2	1	6	5	2	0	200	8	0	3.13908	0	1.57586e-07
DL	1.95762	195	7	2	4	3	2	21	0	22	2	0	-2.41076	0	2.66899e-09
DL	1.95768	195	7	2	7	3	2	22	0	66	6	0	0.820733	0	2.80425e-05
DL	1.95773	195	7	2	7	6	3	15	0	47	2	0	-2.41418	0	1.36208e-12
DL	1.95773	195	7	2	7	6	5	12	0	200	8	0	3.18202	0	5.89409e-05
DL	1.95773	195	7	2	10	3	2	24	0	586	26	0	18.9203	0	1.88059e-06
DL	1.95782	195	7	3	1	3	2	19	0	98	8	0	3.48456	0	9.0672e-06
DL	1.95787	195	7	3	1	6	3	11	0	84	4	0	0.160365	0	1.30451e-14
DL	1.95787	195	7	3	1	6	5	2	0	200	8	0	3.08544	0	3.23792e-07
DL	1.95787	195	7	3	4	3	2	21	0	22	2	0	-2.43731	0	3.91218e-09
DL	1.95793	195	7	3	7	3	2	22	0	66	6	0	0.849868	0	3.10261e-05
DL	1.95798	195	7	3	7	6	3	15	0	47	2	0	-2.58452	0	3.17136e-11
DL	1.95798	195	7	3	7	6	5	12	0	200	8	0	3.09376	0	0.00024437
DL	1.95798	195	7	3	10	3	2	24	0	586	26	0	18.9346	0	1.74383e-06
DL	1.95807	195	8	0	1	3	2	19	0	98	8	0	3.5224	0	3.46585e-06
DL	1.95812	195	8	0	1	6	3	11	0	84	4	0	0.208458	0	1.77636e-15
DL	1.95812	195	8	0	1	6	5	2	0	200	8	0	2.79552	0	3.65382e-05
DL	1.95812	195	8	0	4	3	2	21	0	22	2	0	-2.56607	0	2.78273e-08
DL	1.95818	195	8	0	7	3	2	22	0	66	6	0	0.831826	0	5.43889e-05
DL	1.95823	195	8	0	7	6	3	15	0	47	2	0	-2.40265	0	7.38964e-13
DL	1.95823	195	8	0	7	6	5	12	0	200	8	0	3.17569	0	2.86682e-05
DL	1.95823	195	8	0	10	3	2	24	0	586	26	0	18.9887	0	7.80596e-07
DL	1.95832	195	8	1	1	3	2	19	0	98	8	0	3.54348	0	3.90863e-06
DL	1.95837	195	8	1	1	6	3	11	0	84	4	0	0.138985	0	4.10783e-15
DL	1.95837	195	8	1	1	6	5	2	0	200	8	0	2.75927	0	5.85716e-05
DL	1.95837	195	8	1	4	3	2	21	0	22	2	0	-2.47636	0	7.64391e-09
DL	1.95843	195	8	1	7	3	2	22	0	66	6	0	0.922909	0	3.0919e-05
DL	1.95848	195	8	1	7	6	3	15	0	47	2	0	-2.36475	0	3.06477e-13
DL	1.95848	195	8	1	7	6	5	12	0	200	8	0	3.12361	0	3.17674e-05
DL	1.95848	195	8	1	10	3	2	24	0	586	26	0	18.9841	0	1.03329e-06
DL	1.95857	195	8	2	1	3	2	19	0	98	8	0	3.55149	0	2.05251e-06
DL	1.95862	195	8	2	1	6	3	11	0	84	4	0	0.0630744	0	1.07137e-14
DL	1.95862	195	8	2	1	6	5	2	0	200	8	0	2.79441	0	4.44415e-05
DL	1.95862	195	8	2	4	3	2	21	0	22	2	0	-2.53991	0	2.10467e-08
DL	1.95868	195	8	2	7	3	2	22	0	66	6	0	1.03047	0	1.39895e-05
DL	1.95873	195	8	2	7	6	3	15	0	47	2	0	-2.51397	0	5.59985e-12
DL	1.95873	195	8	2	7	6	5	12	0	135	6	0	3.21393	0	0
DL	1.95873	195	8	2	10	3	2	24	0	586	26	0	18.9795	0	1.35473e-06
DL	1.95882	195	8	3	1	3	2	19	0	98	8	0	3.63734	0	6.15174e-07
DL	1.95887	195	8	3	1	6	3	11	0	84	4	0	0.23275	0	5.55112e-17
DL	1.95887	195	8	3	1	6	5	2	0	200	8	0	2.62046	0	0.000133778
DL	1.95887	195	8	3	4	3	2	21	0	22	2	0	-2.59832	0	5.12701e-08
DL	1.95893	195	8	3	7	3	2	22	0	66	6	0	1.14257	0	5.36943e-06
DL	1.95898	195	8	3	7	6	3	15	0	47	2	0	-2.68332	0	1.38013e-10
DL	1.95898	195	8	3	7	6	5	12	0	200	8	0	3.32168	0	1.65714e-07
DL	1.95898	195	8	3	10	3	2	24	0	586	26	0	19.0041	0	1.0388e-06
DL	1.95907	195	9	0	1	3	2	19	0	98	8	0	3.58439	0	1.42272e-06
DL	1.95912	195	9	0	1	6	3	11	0	84	4	0	0.198009	0	5.55112e-17
DL	1.95912	195	9	0	1	6	5	2	0	200	8	0	2.58887	0	0.000232537
DL	1.95912	195	9	0	4	3	2	21	0	22	2	0	-2.74329	0	3.41254e-07
DL	1.95918	195	9	0	7	3	2	22	0	66	6	0	1.01136	0	3.39562e-05
DL	1.95923	195	9	0	7	6	3	15	0	47	2	0	-2.84622	0	2.30477e-09
DL	1.95923	195	9	0	7	6	5	12	0	200	8	0	3.34127	0	2.42822e-07
DL	1.95923	195	9	0	10	3	2	24	0	586	26	0	19.0031	0	1.24582e-06
DL	1.95932	195	9	1	1	3	2	19	0	98	8	0	3.56376	0	2.23384e-06
DL	1.95937	195	9	1	1	6	3	11	0	84	4	0	0.0442701	0	1.11022e-15
DL	1.95937	195	9	1	1	6	5	2	0	200	8	0	2.60074	0	0.000258587
DL	1.95937	195	9	1	4	3	2	21	0	22	2	0	-2.86962	0	1.70943e-06
DL	1.95943	195	9	1	7	3	2	22	0	66	6	0	1.1014	0	1.74867e-05
DL	1.95948	195	9	1	7	6	3	15	0	47	2	0	-2.66989	0	1.16346e-10
DL	1.95948	195	9	1	7	6	5	12	0	200	8	0	3.49413	0	4.78186e-09
DL	1.95948	195	9	1	10	3	2	24	0	586	26	0	18.9753	0	2.40888e-06
DL	1.95957	195	9	2	1	3	2	19	0	98	8	0	3.62181	0	1.92207e-06
DL	1.95962	195	9	2	1	6	3	11	0	84	4	0	0.120289	0	5.55112e-17
DL	1.95962	195	9	2	1	6	5	2	0	135	6	0	2.51225	0	0
DL	1.95962	195	9	2	4	3	2	21	0	22	2	0	-2.77939	0	6.52894e-07
DL	1.95968	195	9	2	7	3	2	22	0	66	6	0	1.06379	0	3.53792e-05
DL	1.95973	195	9	2	7	6	3	15	0	47	2	0	-2.75932	0	6.45168e-10
DL	1.95973	195	9	2	7	6	5	12	0	200	8	0	3.52434	0	1.33361e-09
DL	1.95973	195	9	2	10	3	2	24	0	586	26	0	18.9653	0	3.50254e-06
DL	1.95982	195	9	3	1	3	2	19	0	98	8	0	3.58882	0	7.9854e-06
DL	1.95987	195	9	3	1	6	3	11	0	84	4	0	0.163721	0	0
DL	1.95987	195	9	3	1	6	5	2	0	135	6	0	2.48572	0	0
DL	1.95987	195	9	3	4	3	2	21	0	22	2	0	-2.8133	0	1.10485e-06
DL	1.95993	195	9	3	7	3	2	22	0	66	6	0	1.09197	0	3.56279e-05
DL	1.95998	195	9	3	7	6	3	15	0	47	2	0	-2.8173	0	1.72592e-09
DL	1.95998	195	9	3	7	6	5	12	0	200	8	0	3.51684	0	9.87923e-09
DL	1.95998	195	9	3	10	3	2	24	0	586	26	0	19.015	0	1.65998e-06
DL	1.96007	196	0	0	1	3	2	19	0	98	8	0	3.5967	0	9.81756e-06
DL	1.96012	196	0	0	1	6	3	11	0	84	4	0	0.136618	0	0
DL	1.96012	196	0	0	1	6	5	2	0	135	6	0	2.33284	0	0
DL	1.96012	196	0	0	4	3	2	21	0	22	2	0	-2.83046	0	1.54276e-06
DL	1.96018	196	0	0	7	3	2	22	0	66	6	0	1.13111	0	3.14136e-05
DL	1.96023	196	0	0	7	6	3	15	0	47	2	0	-2.78724	0	1.02256e-09
DL	1.96023	196	0	0	7	6	5	12	0	200	8	0	3.64632	0	1.09744e-11
DL	1.96023	196	0	0	10	3	2	24	0	586	26	0	19.028	0	1.52607e-06
DL	1.96032	196	0	1	1	3	2	19	0	98	8	0	3.65968	0	1.74242e-05
