% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
1.22321	1	0	1	3.61513e-13	762.137	0
1.22321	1	0	8	1.62874e-13	343.368	0
1.22321	1	0	12	1.2063e-12	2543.09	0
1.22321	1	0	4	2.44911e-13	516.318	0
1.22321	1	0	3	2.19831e-13	463.444	0
1.22321	1	0	7	1.07491e-13	226.61	0
1.22321	1	0	2	4.86963e-13	1026.61	0
1.22321	1	0	10	5.03577e-13	1061.63	0
1.22321	1	0	5	4.03636e-13	850.939	0
1.22321	1	0	9	5.4394e-13	1146.73	0
1.22321	1	0	11	5.85037e-13	1233.37	0
1.22321	1	0	6	6.77136e-13	1427.53	0
1.22421	1	0	1	3.6151e-13	762.131	0
1.22421	1	0	8	1.62874e-13	343.369	0
1.22421	1	0	12	1.20628e-12	2543.06	0
1.22421	1	0	4	2.44909e-13	516.313	0
1.22421	1	0	3	2.19831e-13	463.445	0
1.22421	1	0	7	1.07491e-13	226.611	0
1.22421	1	0	2	4.86966e-13	1026.61	0
1.22421	1	0	10	5.03581e-13	1061.64	0
1.22421	1	0	5	4.03634e-13	850.936	0
1.22421	1	0	9	5.43945e-13	1146.74	0
1.22421	1	0	11	5.85044e-13	1233.38	0
1.22421	1	0	6	6.7713e-13	1427.52	0
1.22521	1	0	1	3.61507e-13	762.124	0
1.22521	1	0	8	1.62875e-13	343.37	0
1.22521	1	0	12	1.20626e-12	2543.02	0
1.22521	1	0	4	2.44907e-13	516.309	0
1.22521	1	0	3	2.19832e-13	463.446	0
1.22521	1	0	7	1.07491e-13	226.611	0
1.22521	1	0	2	4.86968e-13	1026.62	0
1.22521	1	0	10	5.03584e-13	1061.65	0
1.22521	1	0	5	4.03633e-13	850.932	0
1.22521	1	0	9	5.43949e-13	1146.75	0
1.22521	1	0	11	5.85051e-13	1233.4	0
1.22521	1	0	6	6.77124e-13	1427.5	0
1.22621	1	0	1	3.61504e-13	762.118	0
1.22621	1	0	8	1.62875e-13	343.371	0
1.22621	1	0	12	1.20624e-12	2542.98	0
1.22621	1	0	4	2.44905e-13	516.304	0
1.22621	1	0	3	2.19832e-13	463.447	0
1.22621	1	0	7	1.07492e-13	226.612	0
1.22621	1	0	2	4.8697e-13	1026.62	0
1.22621	1	0	10	5.03588e-13	1061.66	0
1.22621	1	0	5	4.03631e-13	850.929	0
1.22621	1	0	9	5.43954e-13	1146.75	0
1.22621	1	0	11	5.85058e-13	1233.41	0
1.22621	1	0	6	6.77119e-13	1427.49	0
1.22721	1	0	1	3.61501e-13	762.112	0
1.22721	1	0	8	1.62875e-13	343.371	0
1.22721	1	0	12	1.20623e-12	2542.95	0
1.22721	1	0	4	2.44902e-13	516.3	0
1.22721	1	0	3	2.19832e-13	463.448	0
1.22721	1	0	7	1.07492e-13	226.613	0
1.22721	1	0	2	4.86973e-13	1026.63	0
1.22721	1	0	10	5.03592e-13	1061.67	0
1.22721	1	0	5	4.03629e-13	850.925	0
1.22721	1	0	9	5.43958e-13	1146.76	0
1.22721	1	0	11	5.85065e-13	1233.42	0
1.22721	1	0	6	6.77113e-13	1427.48	0
1.22821	1	0	1	3.61498e-13	762.106	0
1.22821	1	0	8	1.62876e-13	343.372	0
1.22821	1	0	12	1.20621e-12	2542.91	0
1.22821	1	0	4	2.449e-13	516.295	0
1.22821	1	0	3	2.19833e-13	463.448	0
1.22821	1	0	7	1.07492e-13	226.613	0
1.22821	1	0	2	4.86975e-13	1026.63	0
1.22821	1	0	10	5.03596e-13	1061.67	0
1.22821	1	0	5	4.03628e-13	850.922	0
1.22821	1	0	9	5.43962e-13	1146.77	0
1.22821	1	0	11	5.85072e-13	1233.44	0
1.22821	1	0	6	6.77107e-13	1427.47	0
1.22921	1	0	1	3.61495e-13	762.099	0
1.22921	1	0	8	1.62876e-13	343.373	0
1.22921	1	0	12	1.20619e-12	2542.88	0
1.22921	1	0	4	2.44898e-13	516.29	0
1.22921	1	0	3	2.19833e-13	463.449	0
1.22921	1	0	7	1.07492e-13	226.614	0
1.22921	1	0	2	4.86977e-13	1026.64	0
1.22921	1	0	10	5.036e-13	1061.68	0
1.22921	1	0	5	4.03626e-13	850.918	0
1.22921	1	0	9	5.43967e-13	1146.78	0
1.22921	1	0	11	5.85079e-13	1233.45	0
1.22921	1	0	6	6.77101e-13	1427.45	0
1.23021	1	0	1	3.61493e-13	762.093	0
1.23021	1	0	8	1.62876e-13	343.374	0
1.23021	1	0	12	1.20617e-12	2542.84	0
1.23021	1	0	4	2.44896e-13	516.286	0
1.23021	1	0	3	2.19834e-13	463.45	0
1.23021	1	0	7	1.07493e-13	226.615	0
1.23021	1	0	2	4.8698e-13	1026.64	0
1.23021	1	0	10	5.03604e-13	1061.69	0
1.23021	1	0	5	4.03624e-13	850.915	0
1.23021	1	0	9	5.43971e-13	1146.79	0
1.23021	1	0	11	5.85085e-13	1233.47	0
1.23021	1	0	6	6.77095e-13	1427.44	0
1.23121	1	0	1	3.6149e-13	762.087	0
1.23121	1	0	8	1.62877e-13	343.375	0
1.23121	1	0	12	1.20616e-12	2542.8	0
1.23121	1	0	4	2.44894e-13	516.281	0
1.23121	1	0	3	2.19834e-13	463.451	0
1.23121	1	0	7	1.07493e-13	226.615	0
1.23121	1	0	2	4.86982e-13	1026.65	0
1.23121	1	0	10	5.03608e-13	1061.7	0
1.23121	1	0	5	4.03623e-13	850.911	0
1.23121	1	0	9	5.43976e-13	1146.8	0
1.23121	1	0	11	5.85092e-13	1233.48	0
1.23121	1	0	6	6.77089e-13	1427.43	0
1.23221	1	0	1	3.61487e-13	762.081	0
1.23221	1	0	8	1.62877e-13	343.375	0
1.23221	1	0	12	1.20614e-12	2542.77	0
1.23221	1	0	4	2.44892e-13	516.277	0
1.23221	1	0	3	2.19835e-13	463.452	0
1.23221	1	0	7	1.07493e-13	226.616	0
1.23221	1	0	2	4.86984e-13	1026.65	0
1.23221	1	0	10	5.03612e-13	1061.71	0
1.23221	1	0	5	4.03621e-13	850.908	0
1.23221	1	0	9	5.4398e-13	1146.81	0
1.23221	1	0	11	5.85099e-13	1233.5	0
1.23221	1	0	6	6.77083e-13	1427.42	0
1.23321	1	0	1	3.61484e-13	762.074	0
1.23321	1	0	8	1.62878e-13	343.376	0
1.23321	1	0	12	1.20612e-12	2542.73	0
1.23321	1	0	4	2.44889e-13	516.272	0
1.23321	1	0	3	2.19835e-13	463.453	0
1.23321	1	0	7	1.07494e-13	226.616	0
1.23321	1	0	2	4.86986e-13	1026.66	0
1.23321	1	0	10	5.03616e-13	1061.72	0
1.23321	1	0	5	4.03619e-13	850.904	0
1.23321	1	0	9	5.43985e-13	1146.82	0
1.23321	1	0	11	5.85106e-13	1233.51	0
1.23321	1	0	6	6.77077e-13	1427.4	0
1.23421	1	0	1	3.61481e-13	762.068	0
1.23421	1	0	8	1.62878e-13	343.377	0
1.23421	1	0	12	1.20611e-12	2542.69	0
1.23421	1	0	4	2.44887e-13	516.268	0
1.23421	1	0	3	2.19835e-13	463.454	0
1.23421	1	0	7	1.07494e-13	226.617	0
1.23421	1	0	2	4.86989e-13	1026.66	0
1.23421	1	0	10	5.0362e-13	1061.72	0
1.23421	1	0	5	4.03618e-13	850.901	0
1.23421	1	0	9	5.43989e-13	1146.83	0
1.23421	1	0	11	5.85113e-13	1233.53	0
1.23421	1	0	6	6.77071e-13	1427.39	0
1.23521	1	0	1	3.61478e-13	762.062	0
1.23521	1	0	8	1.62878e-13	343.378	0
1.23521	1	0	12	1.20609e-12	2542.66	0
1.23521	1	0	4	2.44885e-13	516.263	0
1.23521	1	0	3	2.19836e-13	463.454	0
1.23521	1	0	7	1.07494e-13	226.618	0
1.23521	1	0	2	4.86991e-13	1026.67	0
1.23521	1	0	10	5.03623e-13	1061.73	0
1.23521	1	0	5	4.03616e-13	850.897	0
1.23521	1	0	9	5.43993e-13	1146.84	0
1.23521	1	0	11	5.8512e-13	1233.54	0
1.23521	1	0	6	6.77065e-13	1427.38	0
1.23621	1	0	1	3.61475e-13	762.056	0
1.23621	1	0	8	1.62879e-13	343.379	0
1.23621	1	0	12	1.20607e-12	2542.62	0
1.23621	1	0	4	2.44883e-13	516.259	0
1.23621	1	0	3	2.19836e-13	463.455	0
1.23621	1	0	7	1.07494e-13	226.618	0
1.23621	1	0	2	4.86993e-13	1026.67	0
1.23621	1	0	10	5.03627e-13	1061.74	0
1.23621	1	0	5	4.03614e-13	850.894	0
1.23621	1	0	9	5.43998e-13	1146.85	0
1.23621	1	0	11	5.85127e-13	1233.56	0
1.23621	1	0	6	6.7706e-13	1427.37	0
1.23721	1	0	1	3.61472e-13	762.049	0
1.23721	1	0	8	1.62879e-13	343.379	0
1.23721	1	0	12	1.20605e-12	2542.58	0
1.23721	1	0	4	2.44881e-13	516.254	0
1.23721	1	0	3	2.19837e-13	463.456	0
1.23721	1	0	7	1.07495e-13	226.619	0
1.23721	1	0	2	4.86996e-13	1026.68	0
1.23721	1	0	10	5.03631e-13	1061.75	0
1.23721	1	0	5	4.03613e-13	850.89	0
1.23721	1	0	9	5.44002e-13	1146.86	0
1.23721	1	0	11	5.85134e-13	1233.57	0
1.23721	1	0	6	6.77054e-13	1427.35	0
1.23821	1	0	1	3.61469e-13	762.043	0
1.23821	1	0	8	1.6288e-13	343.38	0
1.23821	1	0	12	1.20604e-12	2542.55	0
1.23821	1	0	4	2.44879e-13	516.25	0
1.23821	1	0	3	2.19837e-13	463.457	0
1.23821	1	0	7	1.07495e-13	226.619	0
1.23821	1	0	2	4.86998e-13	1026.68	0
1.23821	1	0	10	5.03635e-13	1061.76	0
1.23821	1	0	5	4.03611e-13	850.887	0
1.23821	1	0	9	5.44007e-13	1146.87	0
1.23821	1	0	11	5.8514e-13	1233.58	0
1.23821	1	0	6	6.77048e-13	1427.34	0
1.23921	1	0	1	3.61466e-13	762.037	0
1.23921	1	0	8	1.6288e-13	343.381	0
1.23921	1	0	12	1.20602e-12	2542.51	0
1.23921	1	0	4	2.44877e-13	516.245	0
1.23921	1	0	3	2.19837e-13	463.458	0
1.23921	1	0	7	1.07495e-13	226.62	0
1.23921	1	0	2	4.87e-13	1026.69	0
1.23921	1	0	10	5.03639e-13	1061.76	0
1.23921	1	0	5	4.03609e-13	850.883	0
1.23921	1	0	9	5.44011e-13	1146.88	0
1.23921	1	0	11	5.85147e-13	1233.6	0
1.23921	1	0	6	6.77042e-13	1427.33	0
1.24021	1	0	1	3.61463e-13	762.031	0
1.24021	1	0	8	1.6288e-13	343.382	0
1.24021	1	0	12	1.206e-12	2542.47	0
1.24021	1	0	4	2.44874e-13	516.241	0
1.24021	1	0	3	2.19838e-13	463.459	0
1.24021	1	0	7	1.07496e-13	226.621	0
1.24021	1	0	2	4.87002e-13	1026.69	0
1.24021	1	0	10	5.03643e-13	1061.77	0
1.24021	1	0	5	4.03608e-13	850.88	0
1.24021	1	0	9	5.44015e-13	1146.89	0
1.24021	1	0	11	5.85154e-13	1233.61	0
1.24021	1	0	6	6.77036e-13	1427.32	0
1.24121	1	0	1	3.6146e-13	762.024	0
1.24121	1	0	8	1.62881e-13	343.383	0
1.24121	1	0	12	1.20598e-12	2542.44	0
1.24121	1	0	4	2.44872e-13	516.236	0
1.24121	1	0	3	2.19838e-13	463.46	0
1.24121	1	0	7	1.07496e-13	226.621	0
1.24121	1	0	2	4.87005e-13	1026.7	0
1.24121	1	0	10	5.03647e-13	1061.78	0
1.24121	1	0	5	4.03606e-13	850.876	0
1.24121	1	0	9	5.4402e-13	1146.89	0
1.24121	1	0	11	5.85161e-13	1233.63	0
1.24121	1	0	6	6.7703e-13	1427.3	0
1.24221	1	0	1	3.61457e-13	762.018	0
1.24221	1	0	8	1.62881e-13	343.383	0
1.24221	1	0	12	1.20597e-12	2542.4	0
1.24221	1	0	4	2.4487e-13	516.232	0
1.24221	1	0	3	2.19839e-13	463.46	0
1.24221	1	0	7	1.07496e-13	226.622	0
1.24221	1	0	2	4.87007e-13	1026.7	0
1.24221	1	0	10	5.03651e-13	1061.79	0
1.24221	1	0	5	4.03604e-13	850.873	0
1.24221	1	0	9	5.44024e-13	1146.9	0
1.24221	1	0	11	5.85168e-13	1233.64	0
1.24221	1	0	6	6.77024e-13	1427.29	0
1.24321	1	0	1	3.61454e-13	762.012	0
1.24321	1	0	8	1.62881e-13	343.384	0
1.24321	1	0	12	1.20595e-12	2542.37	0
1.24321	1	0	4	2.44868e-13	516.227	0
1.24321	1	0	3	2.19839e-13	463.461	0
1.24321	1	0	7	1.07497e-13	226.623	0
1.24321	1	0	2	4.87009e-13	1026.71	0
1.24321	1	0	10	5.03655e-13	1061.8	0
1.24321	1	0	5	4.03603e-13	850.869	0
1.24321	1	0	9	5.44029e-13	1146.91	0
1.24321	1	0	11	5.85175e-13	1233.66	0
1.24321	1	0	6	6.77018e-13	1427.28	0
1.24421	1	0	1	3.61451e-13	762.005	0
1.24421	1	0	8	1.62882e-13	343.385	0
1.24421	1	0	12	1.20593e-12	2542.33	0
1.24421	1	0	4	2.44866e-13	516.223	0
1.24421	1	0	3	2.19839e-13	463.462	0
1.24421	1	0	7	1.07497e-13	226.623	0
1.24421	1	0	2	4.87012e-13	1026.71	0
1.24421	1	0	10	5.03659e-13	1061.81	0
1.24421	1	0	5	4.03601e-13	850.866	0
1.24421	1	0	9	5.44033e-13	1146.92	0
1.24421	1	0	11	5.85182e-13	1233.67	0
1.24421	1	0	6	6.77012e-13	1427.27	0
1.24521	1	0	1	3.61448e-13	761.999	0
1.24521	1	0	8	1.62882e-13	343.386	0
1.24521	1	0	12	1.20592e-12	2542.29	0
1.24521	1	0	4	2.44864e-13	516.218	0
1.24521	1	0	3	2.1984e-13	463.463	0
1.24521	1	0	7	1.07497e-13	226.624	0
1.24521	1	0	2	4.87014e-13	1026.72	0
1.24521	1	0	10	5.03662e-13	1061.81	0
1.24521	1	0	5	4.03599e-13	850.862	0
1.24521	1	0	9	5.44037e-13	1146.93	0
1.24521	1	0	11	5.85189e-13	1233.69	0
1.24521	1	0	6	6.77006e-13	1427.25	0
1.24621	1	0	1	3.61445e-13	761.993	0
1.24621	1	0	8	1.62883e-13	343.387	0
1.24621	1	0	12	1.2059e-12	2542.26	0
1.24621	1	0	4	2.44862e-13	516.214	0
1.24621	1	0	3	2.1984e-13	463.464	0
1.24621	1	0	7	1.07497e-13	226.624	0
1.24621	1	0	2	4.87016e-13	1026.72	0
1.24621	1	0	10	5.03666e-13	1061.82	0
1.24621	1	0	5	4.03598e-13	850.859	0
1.24621	1	0	9	5.44042e-13	1146.94	0
1.24621	1	0	11	5.85195e-13	1233.7	0
1.24621	1	0	6	6.77e-13	1427.24	0
1.24721	1	0	1	3.61442e-13	761.987	0
1.24721	1	0	8	1.62883e-13	343.387	0
1.24721	1	0	12	1.20588e-12	2542.22	0
1.24721	1	0	4	2.44859e-13	516.209	0
1.24721	1	0	3	2.19841e-13	463.465	0
1.24721	1	0	7	1.07498e-13	226.625	0
1.24721	1	0	2	4.87018e-13	1026.73	0
1.24721	1	0	10	5.0367e-13	1061.83	0
1.24721	1	0	5	4.03596e-13	850.855	0
1.24721	1	0	9	5.44046e-13	1146.95	0
1.24721	1	0	11	5.85202e-13	1233.71	0
1.24721	1	0	6	6.76995e-13	1427.23	0
1.24821	1	0	1	3.61439e-13	761.98	0
1.24821	1	0	8	1.62883e-13	343.388	0
1.24821	1	0	12	1.20586e-12	2542.18	0
1.24821	1	0	4	2.44857e-13	516.205	0
1.24821	1	0	3	2.19841e-13	463.466	0
1.24821	1	0	7	1.07498e-13	226.626	0
1.24821	1	0	2	4.87021e-13	1026.73	0
1.24821	1	0	10	5.03674e-13	1061.84	0
1.24821	1	0	5	4.03594e-13	850.852	0
1.24821	1	0	9	5.44051e-13	1146.96	0
1.24821	1	0	11	5.85209e-13	1233.73	0
1.24821	1	0	6	6.76989e-13	1427.22	0
1.24921	1	0	1	3.61436e-13	761.974	0
1.24921	1	0	8	1.62884e-13	343.389	0
1.24921	1	0	12	1.20585e-12	2542.15	0
1.24921	1	0	4	2.44855e-13	516.2	0
1.24921	1	0	3	2.19841e-13	463.467	0
1.24921	1	0	7	1.07498e-13	226.626	0
1.24921	1	0	2	4.87023e-13	1026.73	0
1.24921	1	0	10	5.03678e-13	1061.85	0
1.24921	1	0	5	4.03593e-13	850.848	0
1.24921	1	0	9	5.44055e-13	1146.97	0
1.24921	1	0	11	5.85216e-13	1233.74	0
1.24921	1	0	6	6.76983e-13	1427.2	0
1.25021	1	0	1	3.61433e-13	761.968	0
1.25021	1	0	8	1.62884e-13	343.39	0
1.25021	1	0	12	1.20583e-12	2542.11	0
1.25021	1	0	4	2.44853e-13	516.195	0
1.25021	1	0	3	2.19842e-13	463.467	0
1.25021	1	0	7	1.07499e-13	226.627	0
1.25021	1	0	2	4.87025e-13	1026.74	0
1.25021	1	0	10	5.03682e-13	1061.85	0
1.25021	1	0	5	4.03591e-13	850.845	0
1.25021	1	0	9	5.4406e-13	1146.98	0
1.25021	1	0	11	5.85223e-13	1233.76	0
1.25021	1	0	6	6.76977e-13	1427.19	0
1.25121	1	0	1	3.6143e-13	761.962	0
1.25121	1	0	8	1.62884e-13	343.391	0
1.25121	1	0	12	1.20581e-12	2542.07	0
1.25121	1	0	4	2.44851e-13	516.191	0
1.25121	1	0	3	2.19842e-13	463.468	0
1.25121	1	0	7	1.07499e-13	226.628	0
1.25121	1	0	2	4.87028e-13	1026.74	0
1.25121	1	0	10	5.03686e-13	1061.86	0
1.25121	1	0	5	4.0359e-13	850.841	0
1.25121	1	0	9	5.44064e-13	1146.99	0
1.25121	1	0	11	5.8523e-13	1233.77	0
1.25121	1	0	6	6.76971e-13	1427.18	0
1.25221	1	0	1	3.61427e-13	761.955	0
1.25221	1	0	8	1.62885e-13	343.391	0
1.25221	1	0	12	1.20579e-12	2542.04	0
1.25221	1	0	4	2.44849e-13	516.186	0
1.25221	1	0	3	2.19843e-13	463.469	0
1.25221	1	0	7	1.07499e-13	226.628	0
1.25221	1	0	2	4.8703e-13	1026.75	0
1.25221	1	0	10	5.0369e-13	1061.87	0
1.25221	1	0	5	4.03588e-13	850.838	0
1.25221	1	0	9	5.44068e-13	1147	0
1.25221	1	0	11	5.85237e-13	1233.79	0
1.25221	1	0	6	6.76965e-13	1427.17	0
1.25321	1	0	1	3.61424e-13	761.949	0
1.25321	1	0	8	1.62885e-13	343.392	0
1.25321	1	0	12	1.20578e-12	2542	0
1.25321	1	0	4	2.44847e-13	516.182	0
1.25321	1	0	3	2.19843e-13	463.47	0
1.25321	1	0	7	1.075e-13	226.629	0
1.25321	1	0	2	4.87032e-13	1026.75	0
1.25321	1	0	10	5.03694e-13	1061.88	0
1.25321	1	0	5	4.03586e-13	850.834	0
1.25321	1	0	9	5.44073e-13	1147.01	0
1.25321	1	0	11	5.85244e-13	1233.8	0
1.25321	1	0	6	6.76959e-13	1427.16	0
1.25421	1	0	1	3.61421e-13	761.943	0
1.25421	1	0	8	1.62886e-13	343.393	0
1.25421	1	0	12	1.20576e-12	2541.97	0
1.25421	1	0	4	2.44844e-13	516.177	0
1.25421	1	0	3	2.19844e-13	463.471	0
1.25421	1	0	7	1.075e-13	226.629	0
1.25421	1	0	2	4.87034e-13	1026.76	0
1.25421	1	0	10	5.03698e-13	1061.89	0
1.25421	1	0	5	4.03585e-13	850.831	0
1.25421	1	0	9	5.44077e-13	1147.02	0
1.25421	1	0	11	5.8525e-13	1233.82	0
1.25421	1	0	6	6.76953e-13	1427.14	0
1.25521	1	0	1	3.61418e-13	761.937	0
1.25521	1	0	8	1.62886e-13	343.394	0
1.25521	1	0	12	1.20574e-12	2541.93	0
1.25521	1	0	4	2.44842e-13	516.173	0
1.25521	1	0	3	2.19844e-13	463.472	0
1.25521	1	0	7	1.075e-13	226.63	0
1.25521	1	0	2	4.87037e-13	1026.76	0
1.25521	1	0	10	5.03701e-13	1061.9	0
1.25521	1	0	5	4.03583e-13	850.827	0
1.25521	1	0	9	5.44082e-13	1147.02	0
1.25521	1	0	11	5.85257e-13	1233.83	0
1.25521	1	0	6	6.76947e-13	1427.13	0
1.25621	1	0	1	3.61415e-13	761.93	0
1.25621	1	0	8	1.62886e-13	343.395	0
1.25621	1	0	12	1.20573e-12	2541.89	0
1.25621	1	0	4	2.4484e-13	516.168	0
1.25621	1	0	3	2.19844e-13	463.473	0
1.25621	1	0	7	1.075e-13	226.631	0
1.25621	1	0	2	4.87039e-13	1026.77	0
1.25621	1	0	10	5.03705e-13	1061.9	0
1.25621	1	0	5	4.03581e-13	850.824	0
1.25621	1	0	9	5.44086e-13	1147.03	0
1.25621	1	0	11	5.85264e-13	1233.85	0
1.25621	1	0	6	6.76941e-13	1427.12	0
1.25721	1	0	1	3.61412e-13	761.924	0
1.25721	1	0	8	1.62887e-13	343.395	0
1.25721	1	0	12	1.20571e-12	2541.86	0
1.25721	1	0	4	2.44838e-13	516.164	0
1.25721	1	0	3	2.19845e-13	463.473	0
1.25721	1	0	7	1.07501e-13	226.631	0
1.25721	1	0	2	4.87041e-13	1026.77	0
1.25721	1	0	10	5.03709e-13	1061.91	0
1.25721	1	0	5	4.0358e-13	850.82	0
1.25721	1	0	9	5.4409e-13	1147.04	0
1.25721	1	0	11	5.85271e-13	1233.86	0
1.25721	1	0	6	6.76935e-13	1427.11	0
1.25821	1	0	1	3.61409e-13	761.918	0
1.25821	1	0	8	1.62887e-13	343.396	0
1.25821	1	0	12	1.20569e-12	2541.82	0
1.25821	1	0	4	2.44836e-13	516.159	0
1.25821	1	0	3	2.19845e-13	463.474	0
1.25821	1	0	7	1.07501e-13	226.632	0
1.25821	1	0	2	4.87044e-13	1026.78	0
1.25821	1	0	10	5.03713e-13	1061.92	0
1.25821	1	0	5	4.03578e-13	850.817	0
1.25821	1	0	9	5.44095e-13	1147.05	0
1.25821	1	0	11	5.85278e-13	1233.87	0
1.25821	1	0	6	6.7693e-13	1427.09	0
1.25921	1	0	1	3.61406e-13	761.912	0
1.25921	1	0	8	1.62888e-13	343.397	0
1.25921	1	0	12	1.20567e-12	2541.78	0
1.25921	1	0	4	2.44834e-13	516.155	0
1.25921	1	0	3	2.19846e-13	463.475	0
1.25921	1	0	7	1.07501e-13	226.633	0
1.25921	1	0	2	4.87046e-13	1026.78	0
1.25921	1	0	10	5.03717e-13	1061.93	0
1.25921	1	0	5	4.03576e-13	850.813	0
1.25921	1	0	9	5.44099e-13	1147.06	0
1.25921	1	0	11	5.85285e-13	1233.89	0
1.25921	1	0	6	6.76924e-13	1427.08	0
1.26021	1	0	1	3.61403e-13	761.905	0
1.26021	1	0	8	1.62888e-13	343.398	0
1.26021	1	0	12	1.20566e-12	2541.75	0
1.26021	1	0	4	2.44832e-13	516.15	0
1.26021	1	0	3	2.19846e-13	463.476	0
1.26021	1	0	7	1.07502e-13	226.633	0
1.26021	1	0	2	4.87048e-13	1026.79	0
1.26021	1	0	10	5.03721e-13	1061.94	0
1.26021	1	0	5	4.03575e-13	850.81	0
1.26021	1	0	9	5.44104e-13	1147.07	0
1.26021	1	0	11	5.85292e-13	1233.9	0
1.26021	1	0	6	6.76918e-13	1427.07	0
1.26121	1	0	1	3.614e-13	761.899	0
1.26121	1	0	8	1.62888e-13	343.399	0
1.26121	1	0	12	1.20564e-12	2541.71	0
1.26121	1	0	4	2.44829e-13	516.146	0
1.26121	1	0	3	2.19846e-13	463.477	0
1.26121	1	0	7	1.07502e-13	226.634	0
1.26121	1	0	2	4.8705e-13	1026.79	0
1.26121	1	0	10	5.03725e-13	1061.95	0
1.26121	1	0	5	4.03573e-13	850.806	0
1.26121	1	0	9	5.44108e-13	1147.08	0
1.26121	1	0	11	5.85299e-13	1233.92	0
1.26121	1	0	6	6.76912e-13	1427.06	0
1.26221	1	0	1	3.61397e-13	761.893	0
1.26221	1	0	8	1.62889e-13	343.399	0
1.26221	1	0	12	1.20562e-12	2541.67	0
1.26221	1	0	4	2.44827e-13	516.141	0
1.26221	1	0	3	2.19847e-13	463.478	0
1.26221	1	0	7	1.07502e-13	226.634	0
1.26221	1	0	2	4.87053e-13	1026.8	0
1.26221	1	0	10	5.03729e-13	1061.95	0
1.26221	1	0	5	4.03571e-13	850.803	0
1.26221	1	0	9	5.44112e-13	1147.09	0
1.26221	1	0	11	5.85305e-13	1233.93	0
1.26221	1	0	6	6.76906e-13	1427.04	0
1.26321	1	0	1	3.61395e-13	761.887	0
1.26321	1	0	8	1.62889e-13	343.4	0
1.26321	1	0	12	1.2056e-12	2541.64	0
1.26321	1	0	4	2.44825e-13	516.137	0
1.26321	1	0	3	2.19847e-13	463.479	0
1.26321	1	0	7	1.07502e-13	226.635	0
1.26321	1	0	2	4.87055e-13	1026.8	0
1.26321	1	0	10	5.03733e-13	1061.96	0
1.26321	1	0	5	4.0357e-13	850.799	0
1.26321	1	0	9	5.44117e-13	1147.1	0
1.26321	1	0	11	5.85312e-13	1233.95	0
1.26321	1	0	6	6.769e-13	1427.03	0
1.26421	1	0	1	3.61392e-13	761.88	0
1.26421	1	0	8	1.62889e-13	343.401	0
1.26421	1	0	12	1.20559e-12	2541.6	0
1.26421	1	0	4	2.44823e-13	516.132	0
1.26421	1	0	3	2.19848e-13	463.479	0
1.26421	1	0	7	1.07503e-13	226.636	0
1.26421	1	0	2	4.87057e-13	1026.81	0
1.26421	1	0	10	5.03737e-13	1061.97	0
1.26421	1	0	5	4.03568e-13	850.796	0
1.26421	1	0	9	5.44121e-13	1147.11	0
1.26421	1	0	11	5.85319e-13	1233.96	0
1.26421	1	0	6	6.76894e-13	1427.02	0
1.26521	1	0	1	3.61389e-13	761.874	0
1.26521	1	0	8	1.6289e-13	343.402	0
1.26521	1	0	12	1.20557e-12	2541.56	0
1.26521	1	0	4	2.44821e-13	516.128	0
1.26521	1	0	3	2.19848e-13	463.48	0
1.26521	1	0	7	1.07503e-13	226.636	0
1.26521	1	0	2	4.8706e-13	1026.81	0
1.26521	1	0	10	5.0374e-13	1061.98	0
1.26521	1	0	5	4.03566e-13	850.792	0
1.26521	1	0	9	5.44126e-13	1147.12	0
1.26521	1	0	11	5.85326e-13	1233.98	0
1.26521	1	0	6	6.76888e-13	1427.01	0
1.26621	1	0	1	3.61386e-13	761.868	0
1.26621	1	0	8	1.6289e-13	343.403	0
1.26621	1	0	12	1.20555e-12	2541.53	0
1.26621	1	0	4	2.44819e-13	516.123	0
1.26621	1	0	3	2.19848e-13	463.481	0
1.26621	1	0	7	1.07503e-13	226.637	0
1.26621	1	0	2	4.87062e-13	1026.82	0
1.26621	1	0	10	5.03744e-13	1061.99	0
1.26621	1	0	5	4.03565e-13	850.789	0
1.26621	1	0	9	5.4413e-13	1147.13	0
1.26621	1	0	11	5.85333e-13	1233.99	0
1.26621	1	0	6	6.76882e-13	1426.99	0
1.26721	1	0	1	3.61383e-13	761.861	0
1.26721	1	0	8	1.62891e-13	343.403	0
1.26721	1	0	12	1.20554e-12	2541.49	0
1.26721	1	0	4	2.44817e-13	516.119	0
1.26721	1	0	3	2.19849e-13	463.482	0
1.26721	1	0	7	1.07504e-13	226.638	0
1.26721	1	0	2	4.87064e-13	1026.82	0
1.26721	1	0	10	5.03748e-13	1061.99	0
1.26721	1	0	5	4.03563e-13	850.785	0
1.26721	1	0	9	5.44135e-13	1147.14	0
1.26721	1	0	11	5.8534e-13	1234	0
1.26721	1	0	6	6.76876e-13	1426.98	0
1.26821	1	0	1	3.6138e-13	761.855	0
1.26821	1	0	8	1.62891e-13	343.404	0
1.26821	1	0	12	1.20552e-12	2541.46	0
1.26821	1	0	4	2.44814e-13	516.114	0
1.26821	1	0	3	2.19849e-13	463.483	0
1.26821	1	0	7	1.07504e-13	226.638	0
1.26821	1	0	2	4.87067e-13	1026.83	0
1.26821	1	0	10	5.03752e-13	1062	0
